"HolderAddress","Balance","PendingBalanceUpdate"
"0x79d1e77a7ea88e9f0bd2a63b59d3129c7fb72baa","12.778703333831553814","No"
"0xe2b61e556c4d0c32e58e105c4b663f601caa10bd","12.773809254917961941","No"
"0xf34aee24bd5061e9e30c80925d0fc51580175fa4","12.623892655636980476","No"
"0x6ab1e7a4b05324d4d0d58897f467b10c016a636e","12.592545174720287579","No"
"0x4f48f1f3db3a07402de35201f261b5ef8930b3dd","12.578709296917864944","No"
"0x035c84e918e9fbbded9d4cc57c91a76716fc38fc","12.460215299393253756","No"
"0x2cb708d97596a607a30467b33461b7e2e0aee137","12.431805029295709711","No"
"0xe7ee8d4ebcd7c75a20ea45da821748b61ed61566","12.410311087364337987","No"
"0xe6886e52dd57c83cf4db86088e94f6ad62ee1add","12.310528590324559211","No"
"0xe13180be709f084812641b214593083022b2c365","12.17530105702523347","No"
"0xcce56f9d3820a920cc4f6ca1be0de9adbdaee917","12.156678170232224903","No"
"0x5be0bf270d69fce27001e6c2168093f758713d0d","12.136284762873285036","No"
"0xb62c212b46c1aaf722aa991ce2efe00a5c7fa012","12.099184522792297102","No"
"0xd51465f03622bac36d391ec752561f4516424c05","11.999999999999986432","No"
"0x5db79ac5be4928f79ae09bf825bed364ab7b2a15","11.985159726737408148","No"
"0x1e4a48a40130239b7e23aa41e45b46a928754686","11.980728534446760738","No"
"0xa825a22ab8303add20691ac4a28ac9e7a46f2f16","11.971829277625652517","No"
"0x3b8db7d2e9d7d7f88c65235c6157aa97cca986a5","11.914481288218096976","No"
"0xfc2aa1c6d0defe315a289a307f5c9e813d4b992b","11.888086495491890705","No"
"0xe542e741576af4d71fd5bc66c036d06fd1290ed7","11.848662989005995909","No"
"0xe86c8409810bef37ba5b772089e436cd76f8a521","11.714607475854098446","No"
"0xd0acb7595e105d140dfe62d002ad01c09f822dd3","11.667582602956739269","No"
"0x16d475e61136d3a342318193c98e67bd0f52e8db","11.607828313205008019","No"
"0xe43ca5af97ea001ef9145aa42b3f5bcf0f66264b","11.606343049874731141","No"
"0x700ae2b4ea01c5982d47bc46843974bb01455f23","11.579923689454114296","No"
"0xd2fe2866c677dc0ea607291ef9ccf62b351eb8d4","11.553182569109389854","No"
"0x16b658270ac50c0063940ed287c401b3df7ccf70","11.51383572510453529","No"
"0x3956bdb0ebf99a118fd3a72abbe8d4c87807b99c","11.5130185279153836","No"
"0x495fd420695baf410747044b913540130d7eb4ba","11.491841991193626942","No"
"0x4254c53fc3b3b38df025ea30bcae410e11bb95b6","11.444429189163449769","No"
"0xf62b77af384100cd807ffec19341f3304fb1c078","11.388577954154378723","No"
"0x149f6decd03338fd528a25a52eedf134544fec14","11.383136659570855642","No"
"0x091e3a29506f611b1ec9418fc2a6b3f0977210bc","11.357675612654498488","No"
"0x755ba28251af342e5d806065320a62a2db9499f9","11.345443041228200968","No"
"0x95974b05b72921b6622731e1edbb43ef398e0fcf","11.305914810369615525","No"
"0xa6efdcdef0da0fc6be701684aaa951530df9b867","11.233885234266234985","No"
"0x67fd9975b3ee69a754fb13039736e899702c5138","11.187830713845773588","No"
"0xcd81645b6723621bfc3ce158b6b60e14e29a2570","11.145454708622680755","No"
"0xa02911d2ad9c55029b972b27078a67ca28cebb2b","11.136773058046966404","No"
"0x6a440eb79cf9918dfad778f167908dc11b54ce99","11.13673830413735431","No"
"0x0070095ef07437ba06f16e6ae2bf2270154ccbd6","11.110763376891455754","No"
"0x70e570828e37f9010ffe5efa32b335fa7745a29a","11.048954655858073234","No"
"0xd830b2799a5a52948aab6e5f8bd768d11f651f25","11.041888036081120622","No"
"0x4f0a9ea187d7c83c909ed17ad86912c910372025","11.011828093458800767","No"
"0x67f08510131fc765a00e36196be1309f2a8231b8","11.011404911522727547","No"
"0x6cb966f5524a9358050cb0e2cdacfd8b3a8a36cb","10.96766321036110665","No"
"0x57ca4b27e18b117ca0a26a381a16ddd60f07e36e","10.937306432876381238","No"
"0xa81178d697a0f2e9a1ef1a4fe7718e64ff032bc2","10.866985061872604331","No"
"0xb797e1e20e46b5662040c846f765de8713e9fc1e","10.717137917709946962","No"
"0x38144203b3a2081a06c2f6487f13dba078d42755","10.672043609949566916","No"
"0x4d553e73188085922299a9e7b489d12597617f29","10.590190049917455104","No"
"0x3be0f68de1a9e93865d398122830e707fee75c84","10.575632105982375459","No"
"0x948829b691291c030a1a448122af4176497c3ffa","10.554596786970601127","No"
"0x3ee5b83d3bf8b6b3f06ac8020eb40cb4f790d2a7","10.539841012814551307","No"
"0xc3b50a58becee1d8043d0e02a86b2b9effc051a6","10.459065786036929486","No"
"0xb1a3c2674d46962a4b3d0ab96de1debe7fe63d56","10.399456845897057524","No"
"0x4a72336603b54d1cba89d7bd56777c47ea0e6253","10.362483426942541442","No"
"0x4c73d1dacc00267176188a16579de909e07c1a80","10.327285302348851492","No"
"0xc717fa2a7eff68e161a9e09e0a564c83c98bf8b8","10.304911253046187499","No"
"0x523f7dd3988b1efd22b7ad3ace049845be09d1ac","10.292200113005490676","No"
"0x998ecc3247f554fac31ac5e74c675bfc3ca3bd5b","10.254305146876055721","No"
"0xc02269f5b35462bc73f7cbb5ca1d7aaf0d73e9ca","10.251028577531072169","No"
"0x7319b02233fa125c2399b5751510bd587a3fbb97","10.136666561293066279","No"
"0x7691c9b96e323027e1511126e3ebc5e4f3da566c","10.106964085964572416","No"
"0x401594187e79ca87d8bbebf9ffc9ddad9781e860","10.103273543964200171","No"
"0x978d24e9534165d432e59b090edecdffa4736b63","10.089016174560550283","No"
"0x62625bb726341bd81fbb0698b2837765d1ff5ff0","10.071563249804547823","No"
"0xddb9ab1421e6f1d864c01ba63fb05b183d5ea4d4","10.051434170125696126","No"
"0x193641ea463c3b9244cf9f00b77ee5220d4154e9","10.046414098443821368","No"
"0xc494b35d96fc1b5e7a2a9ec27b08578664b18d20","10.028904090278618772","No"
"0x826275c569cea8b561c538779501d035ab1bc603","10","No"
"0x9d9c22a7633854ebc5d9bd1973abf809beeab436","9.931388047778350471","No"
"0x930542b5c206c05db8bbc0a55357a8e3385c6901","9.877411283933688611","No"
"0x50b28aac76b79a520c00447cb2b0bce330eaa203","9.853941267772632601","No"
"0x6c8c386966f49e9659f034bcf36428df5c0208a5","9.800102221247808936","No"
"0xc670948f1ea2bf4c369a77d5240b3d4ea2521dc4","9.752237941708169227","No"
"0xe3a159165649bb967f73270b58298191ca7a127a","9.720166359150599572","No"
"0xb8c16a7f05fb3220d83cd51b49e8840649127ee2","9.639720455292930837","No"
"0x2c1c2a1da1566266a49507c867dc5d62a6a536da","9.6348850659845211","No"
"0x490562b3fcb3be17d8321a0ff4ee343efe90f7b4","9.607475364630632522","No"
"0x7b0b305ad9eb29ab520efe5d2f746d6efb8f1094","9.553136818884352068","No"
"0x31389179bb380706b6e3892b279bc2805bdf4c4d","9.544891317350445533","No"
"0x68875b6d2f5963d2fb54d886afb40a41f1c8c41b","9.544797143034793591","No"
"0xc950044940e9de74a1e595f7de9ba7b3785d483f","9.495305645470628261","No"
"0x9ee931f52867ba5d99fecad0bd2011e13aa22247","9.483513353463925991","No"
"0xf78764d5130ce011b5b612b877c420ca5746597d","9.470082224270393574","No"
"0x5888d508eedb841b5d5a3eb8458381c21161dc88","9.469831894623908809","No"
"0xa384977de6be4b5ccf958b573c139ed47d782cf7","9.469581574919639385","No"
"0xfffec1fa98cf5d1841c036f78aef1f79849fd10d","9.469331265157058376","No"
"0x09d63068cbcfa47139d1eb6e9fde6150ee819a48","9.469080965335638889","No"
"0x742e5a481d640e083755273599ba7498555ced26","9.468830675454854069","No"
"0x0b33a51cf7c950471ed88dd29a624a421162dec8","9.468580395514177096","No"
"0xf7adc5c50e44f082b7b9b6e37524d8f4ff011caf","9.468330125513081179","No"
"0x973de6a2bc7348cbf963643c09cdc40c9dac4b29","9.451793114938894672","No"
"0xc91119d1081eb869a683b264ccff0354d4e91d6c","9.311391188954193936","No"
"0x3309f90e5f0c1982e6c9420b2e2e28fdc1772280","9.190893890269219217","No"
"0x37026949f6700293ee00806bfbc4d60bfcb6c3bc","9.188626655985893067","No"
"0x2980d9076aeb79d87fb7a07c830bcedb70650142","9.163461543900396028","No"
"0x81af9b0d2db1715fc6387e519aa4463e168518a1","9","No"
"0x3581985b928feb30b2a5ffb7932f7a46c43e4d75","8.891976227202259174","No"
"0xc8dd7b9c3c2cbd3707d3395e973bc6af481cf03e","8.882385222788514306","No"
"0xed2fe2a0fecb1c51c52145d759bead06e6e9aadb","8.860333976800590073","No"
"0x7f751a0ceb8b9d2c99de974fabbb61f8ff9e0c6a","8.643348990990937374","No"
"0x9f174e18a4addf5f2aa1d45ee28ebc650e7d8ca3","8.606132139637445542","No"
"0xf3f78c87e63c73d9f2ff96d6d45678730c29cb84","8.541816651504902728","No"
"0xa9e5fff82013e8d5a197f5dd0afd9e74576d44db","8.534047286475326279","No"
"0xc72b314e490593eaa2e5a09df9feed5a0f4c6ca8","8.501796047973867019","No"
"0xa351e677be3c6a65d4b6ca57c4ecd4c257d48027","8.47342383065631637","No"
"0x9a659894e5d115846767db0e1685744c452e7a6e","8.453229743631134735","No"
"0x3f645bef914246f6dd51bb172a42469c9b1f37fc","8.369639024658452422","No"
"0x2f2bf7668df39732d17edc3f220b0800a3054857","8.31821015471360894","No"
"0x70710b4f6c4548312c3851ab2d772cea045af689","8.315995158289903885","No"
"0x69420c67545e5ee95d1375f93ec0da06c05c9c1f","8.309418826384280372","No"
"0x9de0bbb3d6401c70c105e985124bb2c0d91ca0d2","8.19376005029539675","No"
"0x87080351c82a25714f6bf1e91af6c77ab93404b6","8.175540951509457853","No"
"0x63c643d321372cb991c86c8ab189eb19d18f6f42","8.171524626652336413","No"
"0x0cb8119bfd9548eeaa26cac074c857c4a063f448","8.14380476301625355","No"
"0x46a0082c394943f1628fec404bb77d52ddaa2ed0","8.096498244476829199","No"
"0x13189567e0040742aa00753797ff49691c095564","8.082949000211929519","No"
"0xba8aa0aea6f37d46091b81cc0123293b585ab6b9","8.077641157714280002","No"
"0x0cbe9ce5099daa9d476f37fa8b81d11105ce7096","8.025166707075442249","No"
"0xf00a732b0b421d36bb9b07642e91f3147af0431f","7.986251545795100325","No"
"0xbe2dd793b0db37427d89e4c1b933c5fa72597750","7.977722429911475601","No"
"0x7b07d3b924f53b434d8d0510e26ce1de35e33382","7.946634345493068542","No"
"0xb0adbd1e630877207901f7af72c03cf94bad929d","7.943589836308823497","No"
"0x404adb95ae177ea2fc9a1417cf7cf2dfd490eabd","7.931387488943422246","No"
"0xac3c9cf9c33ca345432351c905fbc9148403ce03","7.913583028433658712","No"
"0xd154b38336997c14596d6ceb473f23ae7bd1d807","7.8369651987348878","No"
"0x0cb02288e9f30e99e01b2b19b43331a3fc98693d","7.777939502349061162","No"
"0x2aec5ab17fc39ed3f40691aa5920fc28e04bb472","7.766037770449453454","No"
"0x0b97c95bcb2872834b0ddc7e8aa84cf3fc2bd55f","7.748710085894463086","No"
"0xca55bfed84b023ddf3e8f92dfa5034ecc34f3b44","7.709971280677384789","No"
"0xa9c81ad2846aa7748d4288fb371fb766f43df29c","7.672369566713607893","No"
"0xc29324365009e083db31627d4787303c1253c8a0","7.615919591238468645","No"
"0xcd1a54219fa779744171483f4d34aa7a8d612bec","7.595503579010931552","No"
"0x18355bd74d1c2aa00ba7d34d3dce8c0bdc04e62f","7.582779856954186568","No"
"0x1af23216469ea6201bd73e04c089b1251caf3ef6","7.578021119969559875","No"
"0xab01976f028dc95d4cc2cedeee551e99ec4f7349","7.574947307829953864","No"
"0xbde77033a21fe143c54f7fef6b9b84f44fbbf223","7.535438706413240225","No"
"0x78bd6011b5f42a0fb1bc9a80f618953c9fcf29ef","7.507898705714780154","No"
"0xb3202a568316a8d7dfbf05e5119640211dd0a55a","7.506385887089756494","No"
"0x95cfda15433d9306e4ed5f665160e3d073a1ab14","7.494336079671443842","No"
"0x94b7218ba61bcdc63fcf114e1332c1e1f5b2219c","7.469545715145464158","No"
"0xbe4b6fb2af0314d3fbf41b771785c01d17a55916","7.432697341448093961","No"
"0xe8866b49d62050fea07f5f4aa29c5c5c58f7ee6e","7.359982240703449511","No"
"0x73d05c2ea70dfc3b220444c94567dbc84bb0d24c","7.329632922140046372","No"
"0xb33726ee423d5283c159d7ae15f5f421a3c49d21","7.317483098526640489","No"
"0xf92d4657d1a85b60d656572b60f73242888ec271","7.287556856659679006","No"
"0xd4b83676c223a16ea3415c9b35ff1174a0774065","7.285932181696275776","No"
"0xd21d2c79e1cbee5d87aa494a94c2d2641b7b9317","7.214633865508409677","No"
"0x9fd6315653ecd37d134fadae9e0634431d447947","7.195244755796013408","No"
"0xfcbd95cce129fc83b47d455f880addbb309ed960","7.171790962099485635","No"
"0x2883c3326a2b0e6f04f5df06ac8b120002882b6b","7.144577096870590074","No"
"0xb1c3548381126f435f6204b52bbc050685f0450a","7.13685431925068235","No"
"0x6cc2db9de4ca94e024f32255add4f084ca277ee0","7.127980392068208952","No"
"0x37a06ae92f05cfb3bd41a63aa208c8f384e69603","7.126292749965780964","No"
"0xf962867b7769162364e0db85712408f2ac6e81ed","7.101451569577675674","No"
"0xd0d18801e55c24793d062989661ef219b8821e25","7.095659995318203402","No"
"0x036eda1011d56fc71f268c3beae309349b46a31e","7.073234023194377286","No"
"0xffb9ab543886bf94daeade8a59d5155ef3ae8e80","7.025569922667272773","No"
"0x2ea18f5e713f28079c7b731c1db679c0b32ef44d","7.019848372986717514","No"
"0xec82fa0b5956f0fe2c4ab4dd12b4514127787350","6.997042512735515936","No"
"0x0aef9efae87d8ae420641ceff58472bb366636a6","6.972521411882246448","No"
"0xfcd8b590cc6067603b376871b42c1da5b3d8d629","6.968788983934977714","No"
"0xf9a9d8c866041c95a7e9dd4a6e68c27ffeb5b96f","6.960557228589828366","No"
"0x78f33b757b3ccf9d4133b1cdc58b0c7a0ab9113d","6.932495471282669385","No"
"0x24ac06b367b62f2b6e2fedce6e4c27cd0b579456","6.900621866616198477","No"
"0x188206622ed36660e2a4c7e2526ddd6e2d71503b","6.899811676329408576","No"
"0xddf05907b079523e98e682893a667bff3f608ce5","6.893682988941107453","No"
"0x1432b2d848a60f8ff3937061028c3d11a18c7de2","6.883477823464306192","No"
"0x4d3aaa1a6804291508344dee048dbab0d3ae68e4","6.864115336791360842","No"
"0xe49a1d4a3a33e1c92bae9a6d82f44f5bddf66807","6.845522555557898259","No"
"0xf4dd547a052ca1ee256b9550bb922c0e457af3a2","6.786506907847118294","No"
"0xc0e3fa1300bc054a6139e36b20ec61a7f74916c9","6.77581324468513249","No"
"0x3c822a4fe4e17930b33278e66857f951fecb073d","6.754689107474755017","No"
"0xe50b23df86107e1ee97cff4a818da82cb7b77c8c","6.742912343513471421","No"
"0xc0b2a2f39ed1623358721e20827da630d47dbcac","6.732496873849131537","No"
"0xc266b9bb52b36bd5d8047ddab54b33981b13e664","6.728728857422540586","No"
"0x6ae68bec21aec25fde2c910b1ce6c40553eb8cd5","6.727458759198058638","No"
"0xf38d404a1c5ef825d187dcab9c6fa2027ea953fe","6.726381130759785579","No"
"0xf38f5074840df1c1ae39919faeca3ffa818eccb8","6.712222174494007925","No"
"0xd62b65923e77be56ae35c46d90a85d74a83a4a9c","6.691092747537812954","No"
"0x5c685c06ff2d3796cac2dc071932794342a89abc","6.689658757078088834","No"
"0xbf24d26b534a19e4f09c0b698b2cbfff820a452e","6.615122961395044404","No"
"0xae52c2ed8f427c2bd88a5081dc53e05385250a93","6.603453119427683203","No"
"0x9dcd5cc00029f6d9f3ccc24b46975e28ddab32b4","6.570803085627526636","No"
"0x34e4a66cc19ccc1171ca7df99a0dfb8e67b49a5e","6.553267637601550111","No"
"0xfdce656b1c55b88f049963573e2b08c822858392","6.54982040773118981","No"
"0x2a6b5d2c68c0330f39c92f16f54904b14b7a4103","6.549159691720225911","No"
"0x2fc467d68449096650dfd950b3711091478675f9","6.521098974640920134","No"
"0xb9edbad3c9677ea6dd91e8b974fdda944f8d5a55","6.514945793100458577","No"
"0x120b2721aae9a73a73536ed11c006226ac049843","6.463530562475234861","No"
"0xc33ff1cbfa79cdd0e01a354e34806709399659b6","6.438393129072365515","No"
"0x34abede11e1477bc9cabd8ee9abb2d2dc7803b4e","6.430587178002798247","No"
"0x809cbb7e63ec78d201f47d5220851e3508a03b75","6.42404058776716791","No"
"0x789c9c9a43b1ad9c120f20bf9e496ecdd90e5f1b","6.422334342618617226","No"
"0x10f495d43f65ece5ce4f03dfbcb4896590c2a214","6.404906389079945873","No"
"0x866eb11ccefa12cf2639ce4ab728d2360e2898c9","6.368081157671012564","No"
"0x6af081fd346c12185b9daf22e74a6f2f9047dc66","6.364907616054024709","No"
"0xed261541c562df8f0174bd01418f2dc1f9282771","6.348671698227290988","No"
"0x895149a86be73033a8a0043dd589a52b789de0d7","6.33216695716916416","No"
"0x4081073a079e177677c3c443e2c615c87362239a","6.229326316718304505","No"
"0x6cea1a546282ade9c755125dcbd47a387a6bb495","6.225813214377372144","No"
"0x0344bac3f7fa114cb64b85edad9c202fe7d96c2c","6.211942534397283466","No"
"0x643c4170270eefdf92b41dd48ecea882efd8f2d8","6.206693300548481779","No"
"0x0f4ad64bf31cdab55367a6639dce3c3017fd657f","6.177073000383150532","No"
"0x86c796445a5d2c61c91c584e75ec5bd027e70e6d","6.165130103975767418","No"
"0xfaaf73fa076f0fe2fc4cf432ec8711276b007c35","6.159766394243731971","No"
"0xabfd1b71d346b0904291a3316dc7faa10fde57b8","6.155829831289771103","No"
"0x1d7e454ab11603667c211b065246062c95da81d8","6.13742917177843148","No"
"0x5293505199a7ad8cb66b5c273672f73bad8a20bd","6.130901140342382592","No"
"0xe9e7de6ed20220333dc753d6debba2c705c16dd3","6.123706625159498125","No"
"0xae69b93e150b959a6c88c5a8545451127b1478c4","6.092473266455666816","No"
"0xbcc1beeb9d29106943351200503b7654002edd21","6.071805279806366712","No"
"0xac65014380569b44554a00855ab3cb7c5d2e2fbd","6.043656213267607842","No"
"0xfa9414e507b3346857028cfbe064121aaed224ed","6.034962719984465165","No"
"0x52fb540ed097028e4de6e6061a45c515468a1386","6.021926395871446267","No"
"0x01fe41da78cf9898dc4b9e601542a1648a6a3040","6.010576255817262343","No"
"0xe83366a625f1e7374bd76e631010207edbc6d194","5.974341363225476433","No"
"0x20c1b1257d55ef3c260b7160f2a402de8f039c86","5.974016116481223311","No"
"0xe476c3a18fb117ecb16c986dcb09630bb3abe854","5.970723664421624166","No"
"0x6cdc863dbc6b1f24f7557f3715f8a0787d0e72bd","5.96987517637211016","No"
"0xc0e3eed79adb3c713b4f1305d42a4ae6bca468b9","5.959590609733452225","No"
"0x47afc30b5641de5ad2affaa6d4bfed645b5f49b4","5.92607306757819604","No"
"0x92ff028954f615c00ac555f2e852d0e1b85eb5b3","5.895259562162071175","No"
"0x0073b275267c255e2f521b5d82cc7d44bc983fac","5.890837988782985473","No"
"0xf8dba1f8c8e2b24d4b8df10c923709cfc02effca","5.884650158704976268","No"
"0xe4af2684b6ff2da4908f7f74602f59d5b1c5f4c1","5.874954710908668034","No"
"0x66f96fc4f3993df3c5663b53702cbaac488252f3","5.871930978463871808","No"
"0xc88aecfa378f01f171d6840f2fd8fbd224754b53","5.850654388791157661","No"
"0x3d5bf98e0c392080459b345524192dc5068e2344","5.843568616217593479","No"
"0x8d678bd10a5f8cf83ceae79c4e36bcc0c2d09d6c","5.836649978373198139","No"
"0xa677a2f82fc5475349b1c4f7c0db84f61427fb4b","5.823221496453228473","No"
"0x2b1184a74d20be70842241ba807034b4b9006bad","5.817766218459291601","No"
"0x0ded5e6b94c67b229e1fb735ef598e5c7f8803d1","5.805119472777640672","No"
"0x35d506faeb7ff6f7b4e214afb38db8c0290c5ff9","5.779875675894821589","No"
"0x27b7cbe437a74f1916872c12c6f7bd02f2be61aa","5.774400616758406616","No"
"0xeeb8db2e360e3bf9298d08d3f26f974ee5e737cd","5.752653064324941229","No"
"0x53b4fb24d2f509a0643a9089c7e7a68011f93118","5.739950240180318406","No"
"0xc4438d934e3d2ddd1c6afdd6ea0901080774f709","5.726849177285791737","No"
"0xa2b88f464a9c81c2bcf1f509da8b184da00bf9d0","5.709490622790895415","No"
"0xc87e9d7545347d9f37d62e4b16dab8211a884e6c","5.705912533705284006","No"
"0x3e4b61c429d3ac418d072959e21819c7906ff351","5.672249460410386939","No"
"0x6ae1e598cb31ffb771a6b11a2c42ad69902cda44","5.661011744940212651","No"
"0x35f82c76bf78a17d5a844e116e0beabd7928a1b2","5.653892205265794128","No"
"0x27b97f58459f3a27b4d77e549b06cc36f773b033","5.621718248858681208","No"
"0x52701d309c665f056bec2aa904186b4fd5ff5a15","5.609970287286583825","No"
"0xc2b15da522c251bde306a5c59f55aa32cc5bbb51","5.606201501820801713","No"
"0xae6779a4e97f4503ea14e4f8bd120529388fe463","5.605097621613334219","No"
"0x55c4a95423560e37946e32d142f14ebe44812ad6","5.59036732088085204","No"
"0xb19b607d5fc4ac3266d47e0ca980ba9095ef0883","5.584005621570943738","No"
"0x8fd8b442e0987c0f5a3cbc11ba4d518421a51e2c","5.577386963349070063","No"
"0x0bc7e39e168df20a14733294aab8bb4ab54960de","5.571128260150559377","No"
"0xaa32a5d727be4b5118c38e7a058b3d847e5461e2","5.542413738182288451","No"
"0xcfd435826ae669cba61eb210ea986fc9149daf4c","5.540809742032618413","No"
"0xaa2572cfcec6d9e9fc17db7211f38724ad2834dc","5.539606430726914931","No"
"0x6b92690a582968cb6888233040d168787dd763e6","5.536555997700423606","No"
"0xd1150a00f847629afd1a738c4b3c95da73885c9e","5.532884718748704051","No"
"0x12f0318b228d1db6e9991b2b9ffe42aa6f04dd1d","5.514690655008795543","No"
"0x0be69f4bd646acdfa51d6a87aa0c232b29da21ca","5.512510064294698621","No"
"0x5e851cbb201a902d2f2181bacba5ccdbb1073cad","5.510341429736209053","No"
"0x28b19215c63809ca4ae208b1a65b7e14473a294e","5.508020206579169225","No"
"0xdf6bf2fefc2eb6e3d3f0b26821b0f7db0fbb678e","5.507965846359752198","No"
"0x66822079aabcef7f252b01abeabb95ced96feb09","5.50664640445648879","No"
"0x03ee9a2dd043afe8ada5647cc900f60c50ce8784","5.506431539901257583","No"
"0x07aaf5a74c3ef45d1857c64525bf28272f16c174","5.499804977579309987","No"
"0xf87acaa7c2446ff1bd45827f55f7f75104ab8614","5.497653102105793541","No"
"0xf78bebc558847179ea239746465ecb8dc7a71e04","5.48911593274234798","No"
"0x5bf2c82bc66d561ebf0995eabfa26ff0ec3a6a1d","5.482108120677338171","No"
"0x14508c57d34e15cac3e5061a94543c02f22a2a04","5.481679779862281186","No"
"0xe040d004484fd2cbb32a0281523d06c0b6e202eb","5.473429379378429665","No"
"0xf9cfbb505f9213bde70ea2b31dd07f47f94ecf82","5.468728952982345289","No"
"0xb5d47d2e05401c21303903fda94285a05058808e","5.459752226347347875","No"
"0xcd5e770e096fc5c556eecb228785e4ac6cddc8d4","5.458206288273348818","No"
"0xd73f5bac6e72fb929d660fdedbbc3655578092f2","5.449117247681945466","No"
"0x7cf09a3e63da7e231f70a04c8789666c04ed0d07","5.437273907199649556","No"
"0xb229805cb2f933ad85a2d004056feb5d161a114d","5.43601659535975566","No"
"0x621cffdaa6b605764bd6cd134275f873b1c798cb","5.434840531223150908","No"
"0xfd988e2b2722b32e76ceb1b69a5b1e4a868ece77","5.430919301460124937","No"
"0x6332beea27e7aa548e1fe33b8d2148662dfce2fa","5.420879027542963588","No"
"0x5d1c87d1beb24f2ed0a8ed298ceb547f399d5553","5.42008914374280858","No"
"0xdb28630b464db70b5052eacd1d166dc85ab721f3","5.418702140102321189","No"
"0x4115e9b337892f5773bb0215b3e3748df261c69c","5.416775021386747012","No"
"0x03ff18d6f1a9f90e7a37cd228629a159d6576598","5.401028360837162026","No"
"0x696969917d14af0eccd470b0797a447087aba094","5.399477930206655453","No"
"0xef7f20532d4dc2ff66e80f40e3d9828d0c6ccef7","5.392440346960172928","No"
"0x5de8acd6cbec9d108e944a6fdc0c3a78db4d4a31","5.392026153410137514","No"
"0xafc9659e52b295de8a32ee47ab72c2e1ba8f8a18","5.379665657509838142","No"
"0x98dfec3c0d98c6327f25592ab999ee1255c9322c","5.37148858972231656","No"
"0x343b248b347fcce6c17c1e611e08ecd9d055bf72","5.365200945697810533","No"
"0x18018fc2423cc8fced2ac5d8c3dee9cce40c9f65","5.362391134009910528","No"
"0xa4c2b1f1e533529d6377554fad820da818461ccf","5.361595275431321971","No"
"0x62c92a3db42edccb9d4c46526e90b9f4ef1b4c84","5.352392886667550537","No"
"0x5c67fec9ce753b959868c4658b1b63359b243f1a","5.348011672351980459","No"
"0xdab82f38c162fc7862290d6ada62bb81f8040076","5.346229890732142489","No"
"0x9197d5a1f93f4716ffeeedcfdbd3860318737841","5.324477630892387959","No"
"0x33b8ad4bfef214038bc74e0f4f7bef2294e47dca","5.321977046236155364","No"
"0xb0be77039f9bdb45074bdeaa9b3cd726e68e3b91","5.313546624054500949","No"
"0x42c346bcf4a744895984a2bd36503aa245ba6467","5.304368370680573144","No"
"0x1e46810cd7f1eb9627330c7f14288d14a4bf2207","5.283513376423794048","No"
"0xc12da8e48be12e9bd0c92d7b286ddd06324f25c7","5.281014818012107312","No"
"0x2f35abf5447eb9cb9bf7188f0d384b1e30244cb7","5.274103951669603712","No"
"0x427bc604caa3b82b9101b2fe687ed0c143a53f20","5.268140743156631312","No"
"0xbbc67793803302841c2f8d1325a5c3dcd6fac613","5.26732699810911901","No"
"0xdffd810bbe8d730f93e32050662c37547a6970a9","5.267237236577469622","No"
"0x9bf04830217bffe2aac3508d0cbb882c4cf6f634","5.263781132742016026","No"
"0x2beae9f24b0e70f070371993acaf31ebec92f66d","5.261073930124442828","No"
"0xba7a826c1c506fdf35cc3538712cdb88d07aa183","5.255382629578587919","No"
"0xa1020dbae815493eb2992d59c914baf55e223174","5.251503411118757786","No"
"0x443c03e2313ca0f903cb40997fd6cc51a8ddf4ac","5.248466649719792799","No"
"0x488a0ad3e1fa4f55973aa79f3d3154cdfc260f09","5.245517656143060765","No"
"0x4a5d6047244bc8452ddb476860b5f149ca2c1fc5","5.24173723003260059","No"
"0xd0547ae02656eab4197bcc0b694cba71957a43ee","5.224259892611114003","No"
"0x2e50f040c6c444647c386b479c6e60906029b6b4","5.22068838326086242","No"
"0xad603c28b8bffe72b7b0ac93eaa39027d61353be","5.218401421161884725","No"
"0x58f45852ce8d3b1fced9cbc723e49d6f55f9559b","5.215822432984633103","No"
"0xb590eba2b3c2c164e07ffe64d859dbdf5ad37a52","5.215122738207376475","No"
"0x80355b30f978c45eb37262521b6af2ccf98456d2","5.214437983208268427","No"
"0xe4fafa5c70d23744b363c44a2e6de670ec4e9a47","5.211285998833412855","No"
"0x90e58ec8ad0c55b8f311d69b36632d9f5b1fe151","5.209278515708876434","No"
"0xb823dd32ed3382da90cdb59173b1268414ae8dfb","5.206475578641759709","No"
"0x6c57f846f0bb71e04b1d575f0886716f738bd96c","5.206147956943090523","No"
"0x1062ccc9f9a4bbcf565799683b6c00ea525ecb9f","5.199016119877329837","No"
"0xc87812bdf3ff1093dc3f211d31218e136174ea81","5.197454934213421335","No"
"0x601cb7712f86a279d0fbd5f6bad26407ddea1c26","5.190799140866090876","No"
"0xf941ae922b36eebd8870442ddf50454383c4b821","5.190144237862194365","No"
"0x9edcc7fc8cfd24df7557b55d7066a4477c8847a5","5.180808126129750269","No"
"0xcd75942b66c1a82d7e04f65a34ce7f93791fa8a8","5.177545428985744144","No"
"0x0875183c6d562e18aeb86cb3afc9d262494a60cb","5.173199203354373448","No"
"0x651d19ce962b3e02ef5733f775d031ae8b0eeee7","5.169114397982126349","No"
